Category,Id
5,8593
5,8594
8,8595
0,8596
3,8597
8,8598
5,8599
5,8600
0,8601
8,8602
5,8603
5,8604
6,8605
0,8606
5,8607
5,8608
5,8609
5,8610
0,8611
6,8612
6,8613
6,8614
6,8615
5,8616
5,8617
5,8618
0,8619
3,8620
3,8621
8,8622
6,8623
5,8624
0,8625
5,8626
5,8627
5,8628
8,8629
5,8630
8,8631
8,8632
6,8633
6,8634
6,8635
5,8636
6,8637
5,8638
5,8639
0,8640
6,8641
3,8642
3,8643
6,8644
3,8645
6,8646
3,8647
6,8648
5,8649
6,8650
6,8651
3,8652
8,8653
0,8654
5,8655
5,8656
6,8657
8,8658
0,8659
8,8660
0,8661
6,8662
0,8663
3,8664
6,8665
5,8666
6,8667
8,8668
3,8669
3,8670
0,8671
0,8672
6,8673
6,8674
8,8675
5,8676
0,8677
5,8678
5,8679
6,8680
3,8681
8,8682
8,8683
3,8684
6,8685
5,8686
8,8687
8,8688
5,8689
6,8690
6,8691
0,8692
6,8693
6,8694
6,8695
6,8696
3,8697
8,8698
6,8699
5,8700
3,8701
6,8702
8,8703
0,8704
3,8705
5,8706
5,8707
8,8708
6,8709
5,8710
6,8711
5,8712
3,8713
8,8714
6,8715
0,8716
0,8717
5,8718
3,8719
3,8720
3,8721
5,8722
3,8723
5,8724
5,8725
6,8726
3,8727
3,8728
6,8729
3,8730
5,8731
5,8732
5,8733
6,8734
3,8735
3,8736
3,8737
5,8738
3,8739
3,8740
8,8741
3,8742
8,8743
5,8744
6,8745
5,8746
3,8747
6,8748
5,8749
5,8750
6,8751
6,8752
6,8753
8,8754
0,8755
0,8756
6,8757
5,8758
6,8759
6,8760
6,8761
3,8762
5,8763
5,8764
3,8765
0,8766
5,8767
5,8768
6,8769
0,8770
6,8771
3,8772
6,8773
5,8774
8,8775
3,8776
8,8777
5,8778
5,8779
6,8780
0,8781
0,8782
6,8783
5,8784
6,8785
6,8786
5,8787
0,8788
8,8789
5,8790
0,8791
0,8792
8,8793
6,8794
6,8795
3,8796
5,8797
6,8798
5,8799
5,8800
6,8801
3,8802
0,8803
6,8804
6,8805
6,8806
5,8807
6,8808
6,8809
5,8810
8,8811
5,8812
0,8813
8,8814
0,8815
3,8816
6,8817
6,8818
3,8819
3,8820
5,8821
6,8822
0,8823
6,8824
3,8825
0,8826
0,8827
3,8828
5,8829
5,8830
6,8831
6,8832
0,8833
6,8834
6,8835
5,8836
0,8837
6,8838
5,8839
6,8840
0,8841
0,8842
5,8843
5,8844
3,8845
6,8846
0,8847
6,8848
5,8849
3,8850
6,8851
8,8852
3,8853
3,8854
8,8855
5,8856
8,8857
6,8858
3,8859
3,8860
6,8861
3,8862
0,8863
3,8864
5,8865
6,8866
5,8867
5,8868
6,8869
5,8870
6,8871
3,8872
0,8873
3,8874
6,8875
0,8876
3,8877
5,8878
6,8879
0,8880
3,8881
0,8882
8,8883
0,8884
5,8885
8,8886
6,8887
0,8888
3,8889
8,8890
5,8891
8,8892
6,8893
5,8894
6,8895
5,8896
5,8897
0,8898
3,8899
3,8900
0,8901
3,8902
5,8903
0,8904
3,8905
3,8906
6,8907
5,8908
3,8909
5,8910
5,8911
8,8912
3,8913
0,8914
3,8915
5,8916
6,8917
0,8918
5,8919
8,8920
6,8921
0,8922
6,8923
0,8924
6,8925
0,8926
3,8927
5,8928
5,8929
6,8930
5,8931
5,8932
0,8933
5,8934
5,8935
3,8936
5,8937
6,8938
5,8939
6,8940
6,8941
5,8942
0,8943
5,8944
6,8945
3,8946
5,8947
0,8948
5,8949
6,8950
5,8951
8,8952
5,8953
0,8954
5,8955
6,8956
6,8957
6,8958
8,8959
6,8960
5,8961
6,8962
5,8963
3,8964
3,8965
6,8966
6,8967
3,8968
3,8969
3,8970
6,8971
0,8972
5,8973
3,8974
5,8975
0,8976
8,8977
5,8978
0,8979
6,8980
6,8981
8,8982
3,8983
5,8984
3,8985
3,8986
5,8987
6,8988
6,8989
5,8990
8,8991
5,8992
3,8993
5,8994
6,8995
5,8996
0,8997
5,8998
3,8999
5,9000
6,9001
5,9002
3,9003
6,9004
3,9005
5,9006
0,9007
0,9008
6,9009
8,9010
5,9011
6,9012
3,9013
6,9014
0,9015
8,9016
5,9017
0,9018
5,9019
0,9020
0,9021
6,9022
3,9023
3,9024
6,9025
5,9026
8,9027
8,9028
5,9029
0,9030
3,9031
8,9032
5,9033
6,9034
5,9035
5,9036
6,9037
6,9038
6,9039
5,9040
5,9041
5,9042
5,9043
5,9044
8,9045
5,9046
6,9047
5,9048
0,9049
5,9050
6,9051
6,9052
5,9053
5,9054
8,9055
5,9056
5,9057
5,9058
6,9059
5,9060
5,9061
5,9062
0,9063
5,9064
5,9065
6,9066
8,9067
5,9068
6,9069
3,9070
6,9071
0,9072
6,9073
5,9074
6,9075
6,9076
0,9077
6,9078
8,9079
8,9080
3,9081
5,9082
5,9083
6,9084
3,9085
6,9086
6,9087
6,9088
8,9089
6,9090
3,9091
5,9092
5,9093
0,9094
5,9095
0,9096
5,9097
6,9098
5,9099
0,9100
6,9101
0,9102
0,9103
5,9104
6,9105
6,9106
6,9107
6,9108
3,9109
3,9110
3,9111
5,9112
5,9113
6,9114
6,9115
6,9116
6,9117
5,9118
3,9119
3,9120
6,9121
5,9122
6,9123
6,9124
8,9125
5,9126
6,9127
6,9128
6,9129
0,9130
5,9131
5,9132
8,9133
0,9134
6,9135
6,9136
5,9137
8,9138
6,9139
0,9140
8,9141
3,9142
6,9143
5,9144
6,9145
0,9146
6,9147
3,9148
6,9149
8,9150
6,9151
8,9152
6,9153
6,9154
0,9155
6,9156
3,9157
5,9158
5,9159
6,9160
6,9161
5,9162
5,9163
0,9164
5,9165
8,9166
5,9167
6,9168
6,9169
6,9170
3,9171
3,9172
3,9173
8,9174
0,9175
6,9176
8,9177
5,9178
5,9179
6,9180
5,9181
8,9182
6,9183
0,9184
8,9185
6,9186
0,9187
6,9188
6,9189
3,9190
8,9191
5,9192
5,9193
8,9194
5,9195
8,9196
0,9197
8,9198
6,9199
5,9200
0,9201
5,9202
6,9203
3,9204
6,9205
8,9206
3,9207
6,9208
0,9209
8,9210
6,9211
5,9212
6,9213
5,9214
8,9215
6,9216
8,9217
8,9218
6,9219
3,9220
6,9221
6,9222
0,9223
6,9224
3,9225
5,9226
3,9227
6,9228
0,9229
5,9230
6,9231
5,9232
3,9233
5,9234
5,9235
6,9236
6,9237
6,9238
6,9239
0,9240
0,9241
5,9242
6,9243
0,9244
6,9245
5,9246
5,9247
8,9248
8,9249
6,9250
3,9251
3,9252
6,9253
8,9254
5,9255
0,9256
3,9257
5,9258
0,9259
3,9260
0,9261
5,9262
5,9263
5,9264
6,9265
5,9266
5,9267
5,9268
6,9269
5,9270
6,9271
0,9272
3,9273
6,9274
6,9275
3,9276
5,9277
8,9278
3,9279
5,9280
6,9281
3,9282
6,9283
6,9284
5,9285
5,9286
3,9287
6,9288
5,9289
5,9290
6,9291
5,9292
6,9293
5,9294
0,9295
6,9296
3,9297
6,9298
0,9299
5,9300
0,9301
6,9302
8,9303
6,9304
8,9305
0,9306
0,9307
5,9308
5,9309
5,9310
8,9311
6,9312
3,9313
0,9314
6,9315
5,9316
8,9317
6,9318
6,9319
8,9320
6,9321
5,9322
0,9323
3,9324
0,9325
6,9326
6,9327
0,9328
6,9329
0,9330
5,9331
3,9332
5,9333
5,9334
6,9335
5,9336
6,9337
0,9338
6,9339
6,9340
3,9341
6,9342
5,9343
5,9344
5,9345
5,9346
0,9347
0,9348
6,9349
0,9350
6,9351
5,9352
0,9353
8,9354
3,9355
5,9356
5,9357
5,9358
6,9359
0,9360
5,9361
5,9362
6,9363
5,9364
6,9365
8,9366
5,9367
3,9368
3,9369
3,9370
5,9371
8,9372
6,9373
0,9374
5,9375
8,9376
8,9377
6,9378
5,9379
6,9380
8,9381
6,9382
0,9383
6,9384
5,9385
6,9386
8,9387
6,9388
3,9389
6,9390
6,9391
8,9392
6,9393
6,9394
3,9395
6,9396
3,9397
5,9398
8,9399
5,9400
5,9401
5,9402
3,9403
5,9404
5,9405
6,9406
6,9407
3,9408
6,9409
6,9410
8,9411
6,9412
5,9413
5,9414
5,9415
0,9416
5,9417
8,9418
0,9419
6,9420
5,9421
0,9422
5,9423
0,9424
6,9425
3,9426
6,9427
6,9428
3,9429
5,9430
3,9431
6,9432
0,9433
0,9434
5,9435
0,9436
3,9437
6,9438
8,9439
5,9440
6,9441
6,9442
0,9443
6,9444
6,9445
6,9446
5,9447
5,9448
5,9449
5,9450
0,9451
5,9452
5,9453
0,9454
0,9455
6,9456
8,9457
3,9458
6,9459
0,9460
0,9461
3,9462
0,9463
3,9464
5,9465
6,9466
6,9467
5,9468
5,9469
8,9470
8,9471
0,9472
5,9473
8,9474
5,9475
8,9476
5,9477
3,9478
0,9479
6,9480
5,9481
3,9482
6,9483
0,9484
3,9485
5,9486
6,9487
6,9488
3,9489
6,9490
6,9491
0,9492
5,9493
5,9494
6,9495
0,9496
0,9497
0,9498
6,9499
5,9500
5,9501
5,9502
6,9503
6,9504
6,9505
0,9506
6,9507
0,9508
3,9509
6,9510
5,9511
5,9512
0,9513
5,9514
6,9515
5,9516
0,9517
0,9518
5,9519
6,9520
6,9521
5,9522
5,9523
0,9524
5,9525
5,9526
3,9527
3,9528
0,9529
5,9530
8,9531
5,9532
8,9533
3,9534
3,9535
5,9536
5,9537
5,9538
8,9539
5,9540
5,9541
8,9542
8,9543
6,9544
3,9545
5,9546
6,9547
5,9548
3,9549
6,9550
5,9551
5,9552
3,9553
5,9554
6,9555
3,9556
0,9557
6,9558
8,9559
0,9560
0,9561
8,9562
6,9563
5,9564
5,9565
6,9566
8,9567
3,9568
6,9569
6,9570
6,9571
3,9572
8,9573
6,9574
8,9575
5,9576
6,9577
6,9578
5,9579
0,9580
5,9581
5,9582
5,9583
6,9584
5,9585
5,9586
6,9587
6,9588
0,9589
6,9590
0,9591
6,9592
6,9593
6,9594
8,9595
5,9596
6,9597
5,9598
3,9599
6,9600
5,9601
3,9602
6,9603
5,9604
3,9605
8,9606
5,9607
5,9608
8,9609
8,9610
3,9611
5,9612
5,9613
6,9614
3,9615
6,9616
5,9617
5,9618
6,9619
6,9620
6,9621
3,9622
3,9623
5,9624
6,9625
6,9626
5,9627
3,9628
6,9629
6,9630
8,9631
0,9632
6,9633
5,9634
0,9635
5,9636
0,9637
6,9638
6,9639
3,9640
3,9641
0,9642
5,9643
5,9644
5,9645
5,9646
8,9647
3,9648
8,9649
6,9650
3,9651
5,9652
0,9653
0,9654
3,9655
5,9656
6,9657
3,9658
5,9659
6,9660
6,9661
8,9662
6,9663
8,9664
5,9665
5,9666
0,9667
0,9668
0,9669
8,9670
6,9671
6,9672
6,9673
6,9674
5,9675
5,9676
8,9677
6,9678
8,9679
6,9680
6,9681
3,9682
5,9683
6,9684
0,9685
8,9686
5,9687
5,9688
6,9689
3,9690
3,9691
0,9692
3,9693
5,9694
0,9695
0,9696
6,9697
8,9698
3,9699
0,9700
3,9701
6,9702
5,9703
5,9704
5,9705
5,9706
8,9707
0,9708
5,9709
5,9710
6,9711
6,9712
8,9713
5,9714
0,9715
5,9716
3,9717
6,9718
3,9719
3,9720
6,9721
5,9722
0,9723
3,9724
3,9725
0,9726
6,9727
8,9728
8,9729
0,9730
5,9731
6,9732
3,9733
0,9734
0,9735
0,9736
0,9737
5,9738
0,9739
6,9740
5,9741
3,9742
6,9743
0,9744
6,9745
8,9746
5,9747
8,9748
3,9749
0,9750
5,9751
5,9752
0,9753
5,9754
0,9755
6,9756
5,9757
6,9758
0,9759
3,9760
8,9761
5,9762
0,9763
3,9764
0,9765
3,9766
5,9767
6,9768
0,9769
5,9770
0,9771
0,9772
0,9773
3,9774
0,9775
6,9776
6,9777
3,9778
3,9779
0,9780
5,9781
5,9782
6,9783
6,9784
0,9785
6,9786
3,9787
0,9788
0,9789
3,9790
6,9791
6,9792
6,9793
6,9794
6,9795
6,9796
8,9797
5,9798
6,9799
5,9800
5,9801
3,9802
5,9803
6,9804
5,9805
6,9806
5,9807
5,9808
3,9809
3,9810
5,9811
5,9812
5,9813
5,9814
6,9815
3,9816
5,9817
3,9818
8,9819
5,9820
3,9821
6,9822
6,9823
5,9824
0,9825
6,9826
6,9827
3,9828
0,9829
6,9830
8,9831
6,9832
5,9833
3,9834
3,9835
5,9836
3,9837
8,9838
0,9839
5,9840
3,9841
8,9842
0,9843
6,9844
6,9845
5,9846
8,9847
6,9848
5,9849
3,9850
6,9851
0,9852
5,9853
8,9854
6,9855
6,9856
6,9857
0,9858
5,9859
5,9860
0,9861
3,9862
3,9863
3,9864
5,9865
0,9866
6,9867
3,9868
0,9869
0,9870
5,9871
5,9872
0,9873
3,9874
5,9875
3,9876
5,9877
0,9878
5,9879
6,9880
3,9881
6,9882
5,9883
3,9884
5,9885
5,9886
6,9887
0,9888
5,9889
8,9890
5,9891
6,9892
5,9893
6,9894
5,9895
8,9896
3,9897
3,9898
8,9899
8,9900
5,9901
3,9902
5,9903
5,9904
5,9905
0,9906
3,9907
6,9908
0,9909
5,9910
6,9911
5,9912
6,9913
5,9914
8,9915
5,9916
5,9917
8,9918
6,9919
6,9920
5,9921
5,9922
6,9923
6,9924
5,9925
5,9926
6,9927
8,9928
8,9929
5,9930
5,9931
5,9932
0,9933
0,9934
3,9935
5,9936
8,9937
5,9938
6,9939
5,9940
5,9941
5,9942
6,9943
5,9944
6,9945
8,9946
5,9947
3,9948
5,9949
5,9950
8,9951
5,9952
0,9953
6,9954
6,9955
8,9956
5,9957
6,9958
6,9959
5,9960
3,9961
6,9962
6,9963
6,9964
3,9965
6,9966
5,9967
0,9968
8,9969
5,9970
5,9971
6,9972
0,9973
5,9974
0,9975
8,9976
8,9977
5,9978
6,9979
5,9980
6,9981
5,9982
5,9983
5,9984
0,9985
0,9986
6,9987
5,9988
5,9989
5,9990
5,9991
6,9992
8,9993
0,9994
0,9995
6,9996
8,9997
8,9998
6,9999
